model,d0,theta10,theta20,d_final,theta1_final,theta2_final,F_d,F_theta1,F_theta2
first_half,4.5,-0.6283185307179586,0.6283185307179586,3.5905848,2.3675535,0.12024593,-0.88430595,0.11228943,-0.03376736
first_half,4.5,-0.6283185307179586,1.2566370614359172,2.6063616,1.8285859,0.19637465,-4.6546526,-1.6053581,-0.30690533
first_half,4.5,-0.6283185307179586,1.8849555921538759,2.0787568,2.2130454,1.7440636,2.2409782,0.109969616,2.4365392
first_half,4.5,-0.6283185307179586,2.5132741228718345,1.9902097,2.1846774,1.6124079,1.3541698,0.8184736,2.619786
first_half,4.5,0.0,-3.141592653589793,1.9716042,2.1681106,1.563709,1.0228043,0.9859283,2.6566098
first_half,4.5,0.0,-2.5132741228718345,2.5489283,2.4653962,-0.3031404,-0.0005893707,-0.00027656555,-0.00033533017
first_half,4.5,0.0,-1.8849555921538759,3.3690846,1.294141,1.7264297,-1.4616871,-1.2640841,-1.953499
first_half,4.5,0.0,-1.2566370614359172,3.3936186,1.4517663,1.9047244,0.6183348,-1.7098148,-1.5183506
first_half,4.5,0.0,-0.6283185307179586,1.7112911,0.11253309,-2.498855,-6.771088e-05,4.8041344e-05,0.00038911236
first_half,4.5,0.0,0.0,0.90047354,-0.15864825,2.3440564,-0.0005674362,-5.865097e-05,1.662679e-05
first_half,4.5,0.0,0.6283185307179586,2.920981,1.3224089,1.5392063,-2.039467,0.103530884,-1.9657376
first_half,4.5,0.0,1.2566370614359172,2.1651273,-0.8154638,2.0888321,4.9591064e-05,-0.00018072128,0.00028435647
first_half,4.5,0.0,1.8849555921538759,1.7112923,0.11253381,-2.4988549,-6.365776e-05,5.030632e-05,0.00038560276
first_half,4.5,0.0,2.5132741228718345,2.4375951,2.108143,1.984947,3.486992,-1.8975744,1.2172917
first_half,4.5,0.6283185307179586,-3.141592653589793,2.085502,1.8929656,1.1628058,-1.4614658,1.3367119,0.46989167
first_half,4.5,0.6283185307179586,-2.5132741228718345,1.7112919,0.112534046,-2.4988544,-7.390976e-05,4.6133995e-05,0.0003893559
first_half,4.5,0.6283185307179586,-1.8849555921538759,1.7112919,0.11253309,-2.4988544,-7.271767e-05,5.0783157e-05,0.00037772427
first_half,4.5,0.6283185307179586,-1.2566370614359172,1.7112918,0.11253333,-2.4988554,-6.6280365e-05,5.710125e-05,0.00038262314
first_half,4.5,0.6283185307179586,-0.6283185307179586,1.7112923,0.112532854,-2.4988587,-5.221367e-05,6.818771e-05,0.00039937795
first_half,4.5,0.6283185307179586,0.0,0.9004736,-0.15864825,2.3440564,-0.00056409836,-6.532669e-05,1.6702752e-05
first_half,4.5,0.6283185307179586,0.6283185307179586,1.2043902,1.4344189,-0.7491572,-1.4305115e-05,-6.67572e-06,-4.6746223e-05
first_half,4.5,0.6283185307179586,1.2566370614359172,3.3002708,1.2756822,1.6674159,-1.8839931,-0.9976139,-1.9289415
first_half,4.5,0.6283185307179586,1.8849555921538759,2.5475435,2.4648345,-0.30386257,0.0015468597,0.0007619858,0.0008038633
first_half,4.5,0.6283185307179586,2.5132741228718345,1.9558849,2.142811,1.5002263,0.6014805,1.1367626,2.66096
first_half,4.5,1.2566370614359172,-3.141592653589793,2.3634393,1.646723,1.1981375,-2.1218548,2.0059595,-0.645859
first_half,4.5,1.2566370614359172,-2.5132741228718345,2.6966536,1.9621494,2.0417922,3.456234,-2.1449451,0.40738696
first_half,4.5,1.2566370614359172,-1.8849555921538759,1.7112921,0.11253214,-2.4988577,-5.2452087e-05,6.186962e-05,0.00038924033
first_half,4.5,1.2566370614359172,-1.2566370614359172,1.2043886,1.4344194,-0.7491572,5.722046e-06,-8.583069e-06,-6.0679355e-05
first_half,4.5,1.2566370614359172,-0.6283185307179586,1.2043906,1.434418,-0.74915886,1.04904175e-05,-2.861023e-06,2.9184328e-05
first_half,4.5,1.2566370614359172,0.0,3.471893,-2.2510762,0.5146327,0.00042247772,0.00043797493,0.0003986733
first_half,4.5,1.2566370614359172,0.6283185307179586,3.308912,1.5467632,1.9774058,1.5970614,-1.7090912,-1.0743532
first_half,4.5,1.2566370614359172,1.2566370614359172,3.3592563,1.3172586,1.7581894,-1.1253719,-1.3616395,-1.9838843
first_half,4.5,1.2566370614359172,1.8849555921538759,3.3940983,1.4231946,1.8808138,0.2899866,-1.677326,-1.6498584
first_half,4.5,1.2566370614359172,2.5132741228718345,2.108371,1.8731291,1.1575892,-1.5642815,1.3807471,0.29650092
first_half,4.5,1.8849555921538759,-3.141592653589793,2.3041244,1.7104213,1.1756442,-2.072774,1.8474898,-0.5274511
first_half,4.5,1.8849555921538759,-2.5132741228718345,0.90047306,-0.15864825,2.3440564,-0.0005662441,-6.1035156e-05,1.944989e-05
first_half,4.5,1.8849555921538759,-1.8849555921538759,1.2043898,1.4344184,-0.7491596,3.4332275e-05,-3.0517578e-05,1.1612617e-05
first_half,4.5,1.8849555921538759,-1.2566370614359172,1.204391,1.4344175,-0.7491572,-3.6239624e-05,6.1035156e-05,5.5242916e-05
first_half,4.5,1.8849555921538759,-0.6283185307179586,1.2043896,1.4344189,-0.7491572,-8.583069e-06,-9.536743e-07,-4.5358902e-05
first_half,4.5,1.8849555921538759,0.0,3.4453743,-2.2751856,0.50110745,0.08718014,0.037508488,0.006375026
first_half,4.5,1.8849555921538759,0.6283185307179586,2.0421743,2.0966961,0.5536699,-0.005777359,0.0008678436,-0.002512669
first_half,4.5,1.8849555921538759,1.2566370614359172,2.042115,2.0976918,0.5541167,0.0044231415,-0.0014705658,0.0015416918
first_half,4.5,1.8849555921538759,1.8849555921538759,2.5481777,2.4650824,-0.30354476,0.00059890747,0.00025510788,0.00032238083
first_half,4.5,1.8849555921538759,2.5132741228718345,1.7112911,0.11253142,-2.4988582,-4.673004e-05,6.878376e-05,0.00038712184
first_half,4.5,2.5132741228718345,-3.141592653589793,1.2043896,1.4344189,-0.7491579,8.583069e-06,-9.536743e-06,-3.731556e-05
first_half,4.5,2.5132741228718345,-2.5132741228718345,1.552158,2.2188675,1.7681296,3.239767,3.4217396,1.053502
first_half,4.5,2.5132741228718345,-1.8849555921538759,0.90046966,-0.15864873,2.3440568,-0.0005402565,-5.38826e-05,6.789389e-06
first_half,4.5,2.5132741228718345,-1.2566370614359172,3.2702084,1.4500086,1.8683169,0.31794262,-1.6021469,-1.765193
first_half,4.5,2.5132741228718345,-0.6283185307179586,2.0416758,2.0980694,0.5540731,0.008020401,0.0011138916,0.0046102214
first_half,4.5,2.5132741228718345,0.0,2.548799,2.4652917,-0.3032632,-0.00034999847,-0.00021481514,3.849021e-05
first_half,4.5,2.5132741228718345,0.6283185307179586,2.0412543,2.096752,0.5532048,-0.0059165955,0.008403778,0.0010807128
first_half,4.5,2.5132741228718345,1.2566370614359172,1.7112919,0.11253238,-2.498858,-5.4121017e-05,6.651878e-05,0.00039269138
first_half,4.5,2.5132741228718345,1.8849555921538759,3.311473,1.1148331,1.8137639,-1.6631222,-1.0979054,-2.005578
first_half,4.5,2.5132741228718345,2.5132741228718345,1.693296,2.356992,1.8074753,4.105259,3.1338167,1.2301842
first_half,5.0,-3.141592653589793,-3.141592653589793,0.90046966,-0.15864873,2.3440568,-0.0005402565,-5.38826e-05,6.789389e-06
first_half,5.0,-3.141592653589793,-2.5132741228718345,2.1950808,0.15802288,-2.5233529,-0.6871629,0.18423533,-0.35148546
first_half,5.0,-3.141592653589793,-1.8849555921538759,2.0286155,2.086136,0.53910446,-0.13462639,0.14929485,0.007607269
first_half,5.0,-3.141592653589793,-1.2566370614359172,1.7112919,0.11253309,-2.4988544,-7.271767e-05,5.0783157e-05,0.00037772427
first_half,5.0,-3.141592653589793,-0.6283185307179586,2.5546303,2.4678137,-0.3000009,-0.009765625,-0.0039749146,-0.005363331
first_half,5.0,-3.141592653589793,0.0,2.8828597,2.6261952,-0.111415386,-0.08564186,-0.045550823,-0.035436664
first_half,5.0,-3.141592653589793,0.6283185307179586,2.8034728,2.9457667,0.11096525,-0.20686913,1.7680578,-0.055382963
first_half,5.0,-3.141592653589793,1.2566370614359172,2.0422297,2.0971253,0.553946,-0.0011062622,-0.00086688995,-0.0010237715
first_half,5.0,-3.141592653589793,1.8849555921538759,0.90047276,-0.15864825,2.3440564,-0.0005669594,-6.866455e-05,1.5635193e-05
first_half,5.0,-3.141592653589793,2.5132741228718345,10.453778,-2.9608703,0.27533746,-0.00048446655,0.00018548965,-0.0002991771
first_half,5.0,-2.5132741228718345,-3.141592653589793,0.9000971,-0.15868759,2.3440583,0.0005674362,6.198883e-05,-6.281653e-06
first_half,5.0,-2.5132741228718345,-2.5132741228718345,2.1653457,-0.8155179,2.0888083,-0.0001821518,0.00022053719,-0.0002908549
first_half,5.0,-2.5132741228718345,-1.8849555921538759,1.2043897,1.4344189,-0.7491574,-9.536743e-07,3.8146973e-06,-3.77377e-05
first_half,5.0,-2.5132741228718345,-1.2566370614359172,10.453797,-2.960851,0.2753272,-0.0007543564,-5.6743622e-05,-0.00040674867
first_half,5.0,-2.5132741228718345,-0.6283185307179586,0.9000976,-0.15868711,2.3440583,0.0005671978,5.2452087e-05,-2.6824137e-06
first_half,5.0,-2.5132741228718345,0.0,10.453625,-2.9608705,0.2752931,-0.0003786087,-0.000500679,-0.00029660866
first_half,5.0,-2.5132741228718345,0.6283185307179586,1.2043896,1.4344189,-0.7491572,-8.583069e-06,-9.536743e-07,-4.5358902e-05
first_half,5.0,-2.5132741228718345,1.2566370614359172,1.2043879,1.4344189,-0.7491579,3.0517578e-05,-3.8146973e-06,-1.5505142e-05
first_half,5.0,-2.5132741228718345,1.8849555921538759,4.572738,2.3682158,0.25288796,1.0714989,0.9753723,-1.0023042
first_half,5.0,-2.5132741228718345,2.5132741228718345,10.4537525,-2.9609492,0.27531552,0.00054979324,0.00015115738,0.0003654148
first_half,5.0,-1.8849555921538759,-3.141592653589793,1.7112919,0.11253238,-2.4988573,-5.722046e-05,6.198883e-05,0.00038870194
first_half,5.0,-1.8849555921538759,-2.5132741228718345,1.7112923,0.11253357,-2.4988556,-6.866455e-05,4.696846e-05,0.00039298763
first_half,5.0,-1.8849555921538759,-1.8849555921538759,10.453798,-2.960856,0.2753322,-0.0006866455,4.4345856e-05,-0.00037972565
first_half,5.0,-1.8849555921538759,-1.2566370614359172,1.9988791,2.0136893,1.9272978,1.8722401,-0.8376217,1.4319397
first_half,5.0,-1.8849555921538759,-0.6283185307179586,10.453716,-2.9609585,0.2753179,0.00070142746,0.00023365021,0.00039852114
first_half,5.0,-1.8849555921538759,0.0,2.165348,-0.8155174,2.0888054,-0.00022506714,0.00023150444,-0.00028687157
first_half,5.0,-1.8849555921538759,0.6283185307179586,10.453639,-2.9608684,0.27530408,-0.0004105568,-0.000333786,-0.00033337827
first_half,5.0,-1.8849555921538759,1.2566370614359172,3.8038492,2.2543137,0.2015934,-0.7502203,0.15137672,0.034072254
first_half,5.0,-1.8849555921538759,1.8849555921538759,2.0514786,2.0863097,0.5528686,-0.10928154,-0.0444746,-0.07678143
first_half,5.0,-1.8849555921538759,2.5132741228718345,10.453715,-2.9609404,0.2753005,0.00045776367,-0.00011920929,0.0003061362
first_half,5.0,-1.2566370614359172,-3.141592653589793,1.9517897,2.0698092,1.352175,-0.2728157,1.2620239,2.3342874
first_half,5.0,-1.2566370614359172,-2.5132741228718345,3.3147824,1.271004,1.6509058,-2.0022664,-0.9545865,-1.8682697
first_half,5.0,-1.2566370614359172,-1.8849555921538759,2.5484324,2.4651492,-0.30345964,0.00030517578,-3.6001205e-05,0.00029288136
first_half,5.0,-1.2566370614359172,-1.2566370614359172,2.1653671,-0.81550384,2.0887692,-0.00078105927,0.0003569126,-0.00018943759
first_half,5.0,-1.2566370614359172,-0.6283185307179586,2.1653285,-0.8155222,2.0888245,7.104874e-05,0.00015163422,-0.00030476003
first_half,5.0,-1.2566370614359172,0.0,3.7158632,2.3366334,0.11638284,-1.0204344,0.00466156,-0.0059420303
first_half,5.0,-1.2566370614359172,0.6283185307179586,10.453658,-2.960952,0.27529788,0.00065517426,-0.0001039505,0.00035986156
first_half,5.0,-1.2566370614359172,1.2566370614359172,2.548169,2.46509,-0.30353498,0.0005865097,0.0002901554,0.0002758507
first_half,5.0,-1.2566370614359172,1.8849555921538759,0.90046966,-0.15864873,2.3440568,-0.0005402565,-5.38826e-05,6.789389e-06
first_half,5.0,-1.2566370614359172,2.5132741228718345,0.9004744,-0.15864825,2.3440564,-0.0005760193,-6.723404e-05,2.2424798e-05
first_half,5.0,-0.6283185307179586,-3.141592653589793,1.9866381,2.1817615,1.6007164,1.2822876,0.8593509,2.6314914
first_half,5.0,-0.6283185307179586,-2.5132741228718345,2.1230488,2.2181695,1.7407176,2.28895,-0.011243343,2.456127
first_half,5.0,-0.6283185307179586,-1.8849555921538759,10.453677,-2.9608622,0.27530336,-0.0005249977,-0.00037574768,-0.0003472343
first_half,5.0,-0.6283185307179586,-1.2566370614359172,6.537123,1.5923226,0.43877673,-5.6121144,-2.7561235,0.39027455
first_half,5.0,-0.6283185307179586,-0.6283185307179586,2.0193937,-1.3833292,-1.9952731,0.59995246,-2.4038439,1.2427238
first_half,5.0,-0.6283185307179586,0.0,1.7287918,0.1254034,-2.4943712,-0.071136475,-0.043205976,0.0031939875
first_half,5.0,-0.6283185307179586,0.6283185307179586,3.5963054,2.3431733,0.11753678,-1.0540123,0.060037613,0.02742768
first_half,5.0,-0.6283185307179586,1.2566370614359172,3.620072,2.3685448,0.13064432,-0.77817345,0.13720512,-0.08074452
first_half,5.0,-0.6283185307179586,1.8849555921538759,2.1936636,2.2037184,1.8517945,2.8792,-0.70944023,2.1338882
first_half,5.0,-0.6283185307179586,2.5132741228718345,2.0050592,2.1935742,1.6399014,1.5496445,0.69885755,2.591608
first_half,5.0,0.0,-3.141592653589793,1.9885031,2.183049,1.603915,1.3065643,0.8460183,2.6289217
first_half,5.0,0.0,-2.5132741228718345,10.453752,-2.9609578,0.27532887,0.0006685257,0.0004029274,0.00038957337
first_half,5.0,0.0,-1.8849555921538759,3.4049454,1.3420718,1.7916205,-0.7758312,-1.493471,-1.9078004
first_half,5.0,0.0,-1.2566370614359172,1.7112923,0.112532854,-2.498857,-5.9127808e-05,5.888939e-05,0.00039626771
first_half,5.0,0.0,-0.6283185307179586,2.8156137,1.3490422,1.5508206,-1.848041,0.24230003,-2.076586
first_half,5.0,0.0,0.0,2.0486298,2.088464,0.5518966,-0.09190369,-0.02708435,-0.058557928
first_half,5.0,0.0,0.6283185307179586,3.1830478,1.6256196,2.0100062,2.1028543,-1.6751595,-0.7737151
first_half,5.0,0.0,1.2566370614359172,2.165127,-0.8154638,2.0888321,4.529953e-05,-0.00018167496,0.00028707722
first_half,5.0,0.0,1.8849555921538759,0.9000987,-0.15868711,2.3440583,0.0005571842,6.580353e-05,-2.2752733e-05
first_half,5.0,0.0,2.5132741228718345,2.4335573,2.1111262,1.9828193,3.4849052,-1.8814154,1.2378708
first_half,5.0,0.6283185307179586,-3.141592653589793,2.026379,1.9506428,1.1932666,-1.1298723,1.2536492,1.0571221
first_half,5.0,0.6283185307179586,-2.5132741228718345,2.4661548,2.1005995,1.9879344,3.517539,-1.9400578,1.1549398
first_half,5.0,0.6283185307179586,-1.8849555921538759,2.5657337,2.0456097,2.0140188,3.5399942,-2.1149378,0.8083268
first_half,5.0,0.6283185307179586,-1.2566370614359172,1.7112923,0.11253309,-2.498856,-6.03199e-05,5.4240227e-05,0.00037988013
first_half,5.0,0.6283185307179586,-0.6283185307179586,1.2043891,1.4344184,-0.7491584,2.193451e-05,9.536743e-07,2.4880941e-05
first_half,5.0,0.6283185307179586,0.0,1.7112923,0.11253381,-2.4988549,-6.365776e-05,5.030632e-05,0.00038560276
first_half,5.0,0.6283185307179586,0.6283185307179586,1.2043906,1.434418,-0.7491567,-3.1471252e-05,5.531311e-05,2.1580621e-05
first_half,5.0,0.6283185307179586,1.2566370614359172,1.711292,0.11253214,-2.4988587,-5.2928925e-05,6.484985e-05,0.00039662476
first_half,5.0,0.6283185307179586,1.8849555921538759,1.2043895,1.4344194,-0.7491574,2.861023e-06,-1.7166138e-05,-6.2074876e-05
first_half,5.0,0.6283185307179586,2.5132741228718345,1.9499917,2.1226933,1.454922,0.3167553,1.2037952,2.6205423
first_half,5.0,1.2566370614359172,-3.141592653589793,10.539705,-2.933584,0.28705573,-0.41580582,0.06582165,-0.18920454
first_half,5.0,1.2566370614359172,-2.5132741228718345,2.193629,2.2083395,1.838814,2.8346367,-0.6397476,2.1824706
first_half,5.0,1.2566370614359172,-1.8849555921538759,0.90046954,-0.15864849,2.3440564,-0.00054979324,-6.389618e-05,2.2624256e-05
first_half,5.0,1.2566370614359172,-1.2566370614359172,1.2043895,1.4344194,-0.7491586,2.670288e-05,-5.531311e-05,-6.3779895e-05
first_half,5.0,1.2566370614359172,-0.6283185307179586,1.2043897,1.4344189,-0.7491572,-9.536743e-06,-9.536743e-07,-4.1544205e-05
first_half,5.0,1.2566370614359172,0.0,2.1653757,-0.8155029,2.088763,-0.0008764267,0.00038170815,-0.00018795552
first_half,5.0,1.2566370614359172,0.6283185307179586,3.3551714,1.3062928,1.742811,-1.2846584,-1.30831,-1.9843918
first_half,5.0,1.2566370614359172,1.2566370614359172,3.3946984,1.3804395,1.8373673,-0.24923277,-1.5977446,-1.8215308
first_half,5.0,1.2566370614359172,1.8849555921538759,2.4775758,1.5601666,1.2242978,-2.1182327,2.0665169,-0.79095453
first_half,5.0,1.2566370614359172,2.5132741228718345,3.0304763,1.2123721,1.4873927,-2.92699,0.32244873,-1.4082654
first_half,5.0,1.8849555921538759,-3.141592653589793,2.5497212,1.4754355,1.261338,-2.1399746,2.0749464,-0.8832343
first_half,5.0,1.8849555921538759,-2.5132741228718345,2.165363,-0.81550527,2.0887744,-0.0007033348,0.00033926964,-0.00019707331
first_half,5.0,1.8849555921538759,-1.8849555921538759,1.2043905,1.434418,-0.74915886,6.67572e-06,1.9073486e-06,1.869391e-05
first_half,5.0,1.8849555921538759,-1.2566370614359172,2.5481741,2.465091,-0.3035326,0.00057411194,0.0002913475,0.00028302602
first_half,5.0,1.8849555921538759,-0.6283185307179586,2.041649,2.0982287,0.55412173,0.009565353,0.00090026855,0.0053078085
first_half,5.0,1.8849555921538759,0.0,2.7109294,2.654195,-0.07589245,-0.08248711,0.5459626,-0.02807133
first_half,5.0,1.8849555921538759,0.6283185307179586,2.042672,2.0974405,0.5542793,0.002193451,-0.005381584,-0.0014739734
first_half,5.0,1.8849555921538759,1.2566370614359172,2.0416179,2.0970714,0.5535662,-0.002281189,0.004432678,0.0009815341
first_half,5.0,1.8849555921538759,1.8849555921538759,0.9004724,-0.15864825,2.3440564,-0.00056028366,-6.771088e-05,1.7542541e-05
first_half,5.0,1.8849555921538759,2.5132741228718345,0.9000952,-0.15868759,2.3440583,0.0005707741,5.722046e-05,-7.82605e-06
first_half,5.0,2.5132741228718345,-3.141592653589793,1.2043886,1.4344189,-0.7491591,4.386902e-05,-4.196167e-05,-2.3008233e-05
first_half,5.0,2.5132741228718345,-2.5132741228718345,0.9296255,-0.15509963,2.3436801,-0.08807993,-0.012785435,0.002394488
first_half,5.0,2.5132741228718345,-1.8849555921538759,0.900469,-0.15864873,2.3440564,-0.00055861473,-5.1498413e-05,3.103871e-05
first_half,5.0,2.5132741228718345,-1.2566370614359172,2.7415326,2.5549767,-0.18716097,-0.18071556,-0.043056488,-0.065445356
first_half,5.0,2.5132741228718345,-0.6283185307179586,2.0421212,2.0976388,0.5541277,0.0040569305,-0.001411438,0.0013487033
first_half,5.0,2.5132741228718345,0.0,1.2043897,1.4344189,-0.7491572,-9.536743e-06,-9.536743e-07,-4.1544205e-05
first_half,5.0,2.5132741228718345,0.6283185307179586,2.5489216,2.4653928,-0.3031416,-0.00059986115,-0.00024867058,-0.00032223208
first_half,5.0,2.5132741228718345,1.2566370614359172,2.5604272,2.4701502,-0.2969134,-0.01896286,-0.0075867176,-0.009613168
first_half,5.0,2.5132741228718345,1.8849555921538759,2.04188,2.0971644,0.55377173,-0.0010108948,0.0019483566,0.00038717527
first_half,5.0,2.5132741228718345,2.5132741228718345,1.9153135,2.494116,1.8709519,5.556061,2.420453,1.3641498
first_half,5.5,-3.141592653589793,-3.141592653589793,10.453702,-2.9609296,0.2752931,0.00032567978,-0.0002784729,0.00023276034
first_half,5.5,-3.141592653589793,-2.5132741228718345,2.8214402,2.56796,-0.1476779,-0.28822708,0.04732251,0.023290101
first_half,5.5,-3.141592653589793,-1.8849555921538759,18.10303,2.4242022,-1.0495021,0.016886711,-0.00043845177,-0.0006867495
first_half,5.5,-3.141592653589793,-1.2566370614359172,1.7112929,0.11253357,-2.4988563,-6.198883e-05,5.0783157e-05,0.00038350638
first_half,5.5,-3.141592653589793,-0.6283185307179586,3.2188792,1.5424855,1.9512131,1.308465,-1.6595294,-1.2666326
first_half,5.5,-3.141592653589793,0.0,2.55719,2.468928,-0.29858208,-0.01366806,-0.0057885647,-0.0077120084
first_half,5.5,-3.141592653589793,0.6283185307179586,2.0418904,2.0965688,0.553576,-0.0066833496,0.0034513474,-0.0018533636
first_half,5.5,-3.141592653589793,1.2566370614359172,10.453641,-2.9608688,0.2753036,-0.00040960312,-0.00034046173,-0.00032695627
first_half,5.5,-3.141592653589793,1.8849555921538759,1.2043897,1.4344189,-0.74915767,5.722046e-06,-9.536743e-06,-3.7307364e-05
first_half,5.5,-3.141592653589793,2.5132741228718345,10.453605,-2.9608834,0.27531314,-0.00018692017,-0.00012254715,-0.00026858808
first_half,5.5,-2.5132741228718345,-3.141592653589793,2.165338,-0.8155196,2.088814,-8.72612e-05,0.00019836426,-0.000291663
first_half,5.5,-2.5132741228718345,-2.5132741228718345,2.1653278,-0.81553006,2.088837,0.00027370453,0.0001244545,-0.00035966272
first_half,5.5,-2.5132741228718345,-1.8849555921538759,0.90009683,-0.15868711,2.3440583,0.00056552887,6.0081482e-05,-1.508018e-05
first_half,5.5,-2.5132741228718345,-1.2566370614359172,1.7112925,0.112532854,-2.4988585,-4.673004e-05,6.1154366e-05,0.00039411377
first_half,5.5,-2.5132741228718345,-0.6283185307179586,10.453798,-2.9608557,0.2753327,-0.000688076,4.9114227e-05,-0.00038459728
first_half,5.5,-2.5132741228718345,0.0,10.453781,-2.960944,0.27531552,0.00045776367,0.00012779236,0.00034809884
first_half,5.5,-2.5132741228718345,0.6283185307179586,20.0,2.6837761,1.718941,15.514777,-3.385544e-05,-2.518909e-05
first_half,5.5,-2.5132741228718345,1.2566370614359172,10.453647,-2.9609463,0.27529263,0.00058698654,-0.00020885468,0.00032083745
first_half,5.5,-2.5132741228718345,1.8849555921538759,4.552353,2.3997881,0.21761703,0.86709404,0.6455078,-1.1206323
first_half,5.5,-2.5132741228718345,2.5132741228718345,10.453807,-2.9609456,0.2753389,0.00047016144,0.0005059242,0.00031346927
first_half,5.5,-1.8849555921538759,-3.141592653589793,1.7112914,0.1125319,-2.4988582,-5.2928925e-05,6.389618e-05,0.00038743482
first_half,5.5,-1.8849555921538759,-2.5132741228718345,1.7112923,0.11253238,-2.4988585,-5.2928925e-05,6.484985e-05,0.0003977354
first_half,5.5,-1.8849555921538759,-1.8849555921538759,2.1653678,-0.81550527,2.0887735,-0.0007200241,0.00034570694,-0.00020826579
first_half,5.5,-1.8849555921538759,-1.2566370614359172,1.7112924,0.112532854,-2.4988577,-5.2452087e-05,5.4955482e-05,0.0003983505
first_half,5.5,-1.8849555921538759,-0.6283185307179586,2.165366,-0.8155024,2.0887673,-0.0008158684,0.0003592968,-0.00017664068
first_half,5.5,-1.8849555921538759,0.0,2.1653476,-0.8155143,2.0887988,-0.00032377243,0.0002503395,-0.0002605891
first_half,5.5,-1.8849555921538759,0.6283185307179586,3.483633,2.1848419,0.2236011,-1.3751822,-0.33664894,0.11826787
first_half,5.5,-1.8849555921538759,1.2566370614359172,10.453718,-2.9609601,0.27531862,0.0007209778,0.00025177002,0.00041149554
first_half,5.5,-1.8849555921538759,1.8849555921538759,10.453799,-2.9608498,0.27532697,-0.00077056885,-6.67572e-05,-0.00041096128
first_half,5.5,-1.8849555921538759,2.5132741228718345,10.453675,-2.9609337,0.2752912,0.0003991127,-0.00028514862,0.0002506021
first_half,5.5,-1.2566370614359172,-3.141592653589793,2.027126,1.9484966,1.193423,-1.145153,1.2591012,1.0441762
first_half,5.5,-1.2566370614359172,-2.5132741228718345,2.2918653,1.7429922,1.161133,-2.013709,1.720531,-0.49222293
first_half,5.5,-1.2566370614359172,-1.8849555921538759,2.5481656,2.4650857,-0.3035462,0.00063991547,0.00023698807,0.00028428726
first_half,5.5,-1.2566370614359172,-1.2566370614359172,1.711292,0.112532616,-2.4988573,-5.221367e-05,5.7697296e-05,0.00039165624
first_half,5.5,-1.2566370614359172,-0.6283185307179586,2.1650996,-0.8154752,2.0888689,0.0006098747,-0.00031852722,0.00021451096
first_half,5.5,-1.2566370614359172,0.0,3.6600444,2.352092,0.11857796,-0.94244766,0.053599358,-0.028442765
first_half,5.5,-1.2566370614359172,0.6283185307179586,3.2766306,2.1636336,0.23404264,-1.646265,-0.65535355,0.028704584
first_half,5.5,-1.2566370614359172,1.2566370614359172,1.7109973,0.112216234,-2.4990542,0.0017459393,0.0015952587,0.00015757192
first_half,5.5,-1.2566370614359172,1.8849555921538759,1.7112926,0.112534046,-2.498855,-6.7949295e-05,4.374981e-05,0.00039052154
first_half,5.5,-1.2566370614359172,2.5132741228718345,2.165122,-0.8154645,2.088837,0.000118255615,-0.00019955635,0.0002824111
first_half,5.5,-0.6283185307179586,-3.141592653589793,1.9704831,2.1662743,1.5574739,0.9853382,1.0017667,2.6598241
first_half,5.5,-0.6283185307179586,-2.5132741228718345,0.90009844,-0.15868711,2.3440583,0.0005543232,5.722046e-05,-2.1799058e-05
first_half,5.5,-0.6283185307179586,-1.8849555921538759,3.1771393,1.6738355,2.0301082,2.5272746,-1.6970477,-0.5500371
first_half,5.5,-0.6283185307179586,-1.2566370614359172,10.453656,-2.9608662,0.27530646,-0.00045394897,-0.0003080368,-0.00034339027
first_half,5.5,-0.6283185307179586,-0.6283185307179586,2.7481153,1.065881,1.531894,-3.7020798,1.4898744,-1.3904817
first_half,5.5,-0.6283185307179586,0.0,3.8048487,2.3147576,0.17718768,-0.56529903,0.20522976,-0.12686542
first_half,5.5,-0.6283185307179586,0.6283185307179586,2.0966065,1.7406733,0.18315363,-4.3047543,0.6178093,0.1101059
first_half,5.5,-0.6283185307179586,1.2566370614359172,3.6986215,2.3410337,0.11684251,-0.9999056,0.017886162,-0.012058285
first_half,5.5,-0.6283185307179586,1.8849555921538759,1.711292,0.11253309,-2.4988558,-6.699562e-05,5.4717064e-05,0.0003860235
first_half,5.5,-0.6283185307179586,2.5132741228718345,2.0002167,2.1908562,1.6292741,1.4800262,0.7440574,2.603889
first_half,5.5,0.0,-3.141592653589793,1.9772867,2.1732943,1.5753996,1.1114254,0.9453211,2.650634
first_half,5.5,0.0,-2.5132741228718345,10.453706,-2.9608572,0.27530313,-0.00061130524,-0.00040626526,-0.00036234313
first_half,5.5,0.0,-1.8849555921538759,3.4138277,1.3893502,1.8460634,-0.13868356,-1.6282617,-1.7688808
first_half,5.5,0.0,-1.2566370614359172,1.7112924,0.11253333,-2.4988585,-4.863739e-05,6.198883e-05,0.00040253368
first_half,5.5,0.0,-0.6283185307179586,5.3348317,2.4455893,-0.043186426,-0.28014755,-2.8674202,0.14871232
first_half,5.5,0.0,0.0,1.7105787,0.11186957,-2.4989588,0.0025043488,0.0018894672,-0.0012946551
first_half,5.5,0.0,0.6283185307179586,3.06444,1.7025874,2.0374591,2.521656,-1.702208,-0.456268
first_half,5.5,0.0,1.2566370614359172,0.90046954,-0.15864849,2.3440564,-0.00054979324,-6.389618e-05,2.2624256e-05
