d0,theta10,theta20,d_final,theta1_final,theta2_final,F_d,F_theta1,F_theta2
1.5,-1.8849555921538759,2.5132741228718345,2.74545,0.013200045,2.7678196,3.512116,-0.31253514,0.48770955
1.5,-1.2566370614359172,-3.141592653589793,5.886696,-0.06834912,-1.9598705,-3.2120616,-0.5151914,1.5058421
1.5,-1.2566370614359172,-2.5132741228718345,5.593166,-0.11852503,-1.8352014,-3.991411,-0.730677,1.5530069
1.5,-1.2566370614359172,-1.8849555921538759,6.085924,-0.015019655,-2.3947773,2.1641436,0.02985383,1.569887
1.5,-1.2566370614359172,-1.2566370614359172,3.3463101,-0.025547266,2.826522,5.145774,-0.1700983,0.38637564
1.5,-1.2566370614359172,-0.6283185307179586,2.5198405,2.7676442,0.09226346,0.0006706751,0.00013202893,-0.00014772317
1.5,-1.2566370614359172,0.0,2.5198445,2.7676432,0.09226394,0.00065596926,0.00013974735,-0.00014409276
1.5,-1.2566370614359172,0.6283185307179586,1.4911007,1.2882445,-2.0556676,7.9040627,-3.994133,-4.7117934
1.5,-1.2566370614359172,1.2566370614359172,5.8190236,-0.0746243,2.3305924,0.73777664,0.70833296,-1.5012282
1.5,-1.2566370614359172,1.8849555921538759,6.247189,0.024570942,-1.2664238,-8.767486,-0.56137216,6.2549825
1.5,-1.2566370614359172,2.5132741228718345,6.183941,-0.022603273,-2.1773071,-0.9025484,-0.17030989,1.552791
1.5,-0.6283185307179586,-3.141592653589793,5.8238993,-0.07850194,-1.9308786,-3.4246995,-0.5676349,1.5102702
1.5,-0.6283185307179586,-2.5132741228718345,5.7794485,-0.085886955,-1.9113599,-3.555533,-0.6025067,1.5152678
1.5,-0.6283185307179586,-1.8849555921538759,5.847795,-0.07459998,-1.9416953,-3.348003,-0.5481283,1.5082102
1.5,-0.6283185307179586,-1.2566370614359172,2.047105,0.12628269,2.3383772,0.40150443,-0.42678976,2.128932
1.5,-0.6283185307179586,-0.6283185307179586,2.2122872,0.06678438,2.6029923,1.612901,-0.21867962,1.093403
1.5,-0.6283185307179586,0.0,2.519837,2.7676413,0.09226537,0.0006203388,0.0001707937,-0.00014961534
1.5,-0.6283185307179586,0.6283185307179586,2.5198412,2.7676442,0.0922637,0.0006717711,0.00013103036,-0.0001425701
1.5,-0.6283185307179586,1.2566370614359172,2.5198348,2.7676442,0.092264414,0.00066102645,0.00014822248,-0.00014318564
1.5,-0.6283185307179586,1.8849555921538759,7.425971,0.1204896,-1.8237113,-4.8299017,-0.3406527,1.9338616
1.5,-0.6283185307179586,2.5132741228718345,3.5530703,-0.031071901,2.8425734,5.626935,-0.07749976,0.40514714
1.5,0.0,-3.141592653589793,1.1239837,0.31070042,-0.19672132,-1.942081,9.451326,-4.3551917
1.5,0.0,-2.5132741228718345,5.3688583,-0.044317245,-2.631654,5.358629,0.3079522,0.95871085
